claim_id,policy_segment,peril,accident_date,report_date,transaction_date,dev_month,transaction_type,transaction_amount,large_loss_flag,line_of_business,region,channel
CLM-0014172,MOT-LON-AGG,AD,2024-04-17,2024-05-04,2024-09-01,5,RESERVE_CHANGE,-2202.03,False,Motor,London,Aggregator
CLM-0014172,MOT-LON-AGG,AD,2024-04-17,2024-05-04,2025-04-29,12,PAYMENT,2719.63,False,Motor,London,Aggregator
CLM-0014172,MOT-LON-AGG,AD,2024-04-17,2024-05-04,2025-04-29,12,RESERVE_CHANGE,-2719.63,False,Motor,London,Aggregator
CLM-0014173,MOT-LON-AGG,Windscreen,2024-07-17,2024-07-20,2024-07-20,0,RESERVE_CHANGE,4751.64,False,Motor,London,Aggregator
CLM-0014173,MOT-LON-AGG,Windscreen,2024-07-17,2024-07-20,2024-09-18,2,PAYMENT,2690.05,False,Motor,London,Aggregator
CLM-0014173,MOT-LON-AGG,Windscreen,2024-07-17,2024-07-20,2024-09-18,2,RESERVE_CHANGE,-3623.58,False,Motor,London,Aggregator
CLM-0014173,MOT-LON-AGG,Windscreen,2024-07-17,2024-07-20,2024-12-17,5,PAYMENT,1128.06,False,Motor,London,Aggregator
CLM-0014173,MOT-LON-AGG,Windscreen,2024-07-17,2024-07-20,2024-12-17,5,RESERVE_CHANGE,-1128.06,False,Motor,London,Aggregator
CLM-0014174,MOT-LON-AGG,TP_Damage,2024-11-15,2024-11-22,2024-11-22,0,RESERVE_CHANGE,3161.5,False,Motor,London,Aggregator
CLM-0014174,MOT-LON-AGG,TP_Damage,2024-11-15,2024-11-22,2025-01-21,2,PAYMENT,1726.18,False,Motor,London,Aggregator
CLM-0014174,MOT-LON-AGG,TP_Damage,2024-11-15,2024-11-22,2025-01-21,2,RESERVE_CHANGE,-1680.84,False,Motor,London,Aggregator
CLM-0014174,MOT-LON-AGG,TP_Damage,2024-11-15,2024-11-22,2025-03-22,4,PAYMENT,310.41,False,Motor,London,Aggregator
CLM-0014174,MOT-LON-AGG,TP_Damage,2024-11-15,2024-11-22,2025-03-22,4,RESERVE_CHANGE,-310.41,False,Motor,London,Aggregator
CLM-0014174,MOT-LON-AGG,TP_Damage,2024-11-15,2024-11-22,2025-04-30,5,RESERVE_CHANGE,-1170.24,False,Motor,London,Aggregator
CLM-0014175,MOT-LON-AGG,TP_Injury,2024-11-30,2024-12-10,2024-12-10,0,RESERVE_CHANGE,1706.87,False,Motor,London,Aggregator
CLM-0014175,MOT-LON-AGG,TP_Injury,2024-11-30,2024-12-10,2025-02-08,3,PAYMENT,338.67,False,Motor,London,Aggregator
CLM-0014175,MOT-LON-AGG,TP_Injury,2024-11-30,2024-12-10,2025-02-08,3,RESERVE_CHANGE,-162.13,False,Motor,London,Aggregator
CLM-0014175,MOT-LON-AGG,TP_Injury,2024-11-30,2024-12-10,2025-05-09,6,PAYMENT,922.27,False,Motor,London,Aggregator
CLM-0014175,MOT-LON-AGG,TP_Injury,2024-11-30,2024-12-10,2025-05-09,6,RESERVE_CHANGE,-922.27,False,Motor,London,Aggregator
CLM-0014175,MOT-LON-AGG,TP_Injury,2024-11-30,2024-12-10,2025-06-08,7,PAYMENT,305.94,False,Motor,London,Aggregator
CLM-0014175,MOT-LON-AGG,TP_Injury,2024-11-30,2024-12-10,2025-06-08,7,RESERVE_CHANGE,-305.94,False,Motor,London,Aggregator
CLM-0014176,MOT-LON-AGG,TP_Injury,2024-01-15,2024-01-18,2024-01-18,0,RESERVE_CHANGE,7567.83,False,Motor,London,Aggregator
CLM-0014176,MOT-LON-AGG,TP_Injury,2024-01-15,2024-01-18,2025-11-08,22,PAYMENT,6984.68,False,Motor,London,Aggregator
CLM-0014176,MOT-LON-AGG,TP_Injury,2024-01-15,2024-01-18,2025-11-08,22,RESERVE_CHANGE,-7567.83,False,Motor,London,Aggregator
CLM-0014176,MOT-LON-AGG,TP_Injury,2024-01-15,2024-01-18,2025-11-08,22,RECOVERY,-1342.45,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2024-01-25,0,RESERVE_CHANGE,903.67,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2024-02-24,1,PAYMENT,448.62,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2024-02-24,1,RESERVE_CHANGE,-438.98,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2024-05-24,4,PAYMENT,193.97,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2024-05-24,4,RESERVE_CHANGE,-193.97,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2024-05-24,4,RECOVERY,-44.06,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2024-12-20,11,PAYMENT,252.61,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2024-12-20,11,RESERVE_CHANGE,-252.61,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2025-01-19,12,PAYMENT,18.1,False,Motor,London,Aggregator
CLM-0014177,MOT-LON-AGG,Theft,2024-01-20,2024-01-25,2025-01-19,12,RESERVE_CHANGE,-18.1,False,Motor,London,Aggregator
CLM-0014178,MOT-LON-AGG,Theft,2024-12-27,2025-01-11,2025-01-11,0,RESERVE_CHANGE,3836.93,False,Motor,London,Aggregator
CLM-0014178,MOT-LON-AGG,Theft,2024-12-27,2025-01-11,2025-03-12,3,PAYMENT,3241.46,False,Motor,London,Aggregator
CLM-0014178,MOT-LON-AGG,Theft,2024-12-27,2025-01-11,2025-03-12,3,RESERVE_CHANGE,-3836.93,False,Motor,London,Aggregator
CLM-0014179,MOT-LON-AGG,TP_Damage,2024-12-21,2024-12-26,2024-12-26,0,RESERVE_CHANGE,763.71,False,Motor,London,Aggregator
CLM-0014179,MOT-LON-AGG,TP_Damage,2024-12-21,2024-12-26,2025-03-10,3,RESERVE_CHANGE,-763.71,False,Motor,London,Aggregator
CLM-0014180,MOT-LON-AGG,TP_Injury,2024-05-14,2024-05-16,2024-05-16,0,RESERVE_CHANGE,1478.32,False,Motor,London,Aggregator
CLM-0014180,MOT-LON-AGG,TP_Injury,2024-05-14,2024-05-16,2025-01-11,8,PAYMENT,1412.93,False,Motor,London,Aggregator
CLM-0014180,MOT-LON-AGG,TP_Injury,2024-05-14,2024-05-16,2025-01-11,8,RESERVE_CHANGE,-1478.32,False,Motor,London,Aggregator
CLM-0014181,MOT-LON-AGG,TP_Damage,2024-02-06,2024-02-13,2024-02-13,0,RESERVE_CHANGE,5526.32,False,Motor,London,Aggregator
CLM-0014181,MOT-LON-AGG,TP_Damage,2024-02-06,2024-02-13,2024-09-10,7,PAYMENT,5352.5,False,Motor,London,Aggregator
CLM-0014181,MOT-LON-AGG,TP_Damage,2024-02-06,2024-02-13,2024-09-10,7,RESERVE_CHANGE,-5526.32,False,Motor,London,Aggregator
CLM-0014182,MOT-LON-AGG,Windscreen,2024-03-19,2024-03-26,2024-03-26,0,RESERVE_CHANGE,3426.52,False,Motor,London,Aggregator
CLM-0014182,MOT-LON-AGG,Windscreen,2024-03-19,2024-03-26,2024-06-24,3,PAYMENT,3087.52,False,Motor,London,Aggregator
CLM-0014182,MOT-LON-AGG,Windscreen,2024-03-19,2024-03-26,2024-06-24,3,RESERVE_CHANGE,-3426.52,False,Motor,London,Aggregator
CLM-0014183,MOT-LON-AGG,Theft,2024-09-10,2024-09-22,2024-09-22,0,RESERVE_CHANGE,5823.2,False,Motor,London,Aggregator
CLM-0014183,MOT-LON-AGG,Theft,2024-09-10,2024-09-22,2025-02-19,5,PAYMENT,2853.4,False,Motor,London,Aggregator
CLM-0014183,MOT-LON-AGG,Theft,2024-09-10,2024-09-22,2025-02-19,5,RESERVE_CHANGE,-4012.09,False,Motor,London,Aggregator
CLM-0014183,MOT-LON-AGG,Theft,2024-09-10,2024-09-22,2025-03-11,6,RESERVE_CHANGE,-1811.11,False,Motor,London,Aggregator
CLM-0014184,MOT-LON-AGG,AD,2024-05-09,2024-05-17,2024-05-17,0,RESERVE_CHANGE,3598.3,False,Motor,London,Aggregator
CLM-0014184,MOT-LON-AGG,AD,2024-05-09,2024-05-17,2025-04-12,11,PAYMENT,4203.78,False,Motor,London,Aggregator
CLM-0014184,MOT-LON-AGG,AD,2024-05-09,2024-05-17,2025-04-12,11,RESERVE_CHANGE,-3598.3,False,Motor,London,Aggregator
CLM-0014185,MOT-LON-AGG,Theft,2024-05-22,2024-05-23,2024-05-23,0,RESERVE_CHANGE,6642.87,False,Motor,London,Aggregator
CLM-0014185,MOT-LON-AGG,Theft,2024-05-22,2024-05-23,2024-10-20,5,PAYMENT,5591.1,False,Motor,London,Aggregator
CLM-0014185,MOT-LON-AGG,Theft,2024-05-22,2024-05-23,2024-10-20,5,RESERVE_CHANGE,-6642.87,False,Motor,London,Aggregator
CLM-0014186,MOT-LON-AGG,Theft,2024-10-26,2024-11-16,2024-11-16,0,RESERVE_CHANGE,2801.6,False,Motor,London,Aggregator
CLM-0014186,MOT-LON-AGG,Theft,2024-10-26,2024-11-16,2024-11-16,1,PAYMENT,1522.52,False,Motor,London,Aggregator
CLM-0014186,MOT-LON-AGG,Theft,2024-10-26,2024-11-16,2024-11-16,1,RESERVE_CHANGE,-1274.71,False,Motor,London,Aggregator
CLM-0014186,MOT-LON-AGG,Theft,2024-10-26,2024-11-16,2025-02-14,4,PAYMENT,706.95,False,Motor,London,Aggregator
CLM-0014186,MOT-LON-AGG,Theft,2024-10-26,2024-11-16,2025-02-14,4,RESERVE_CHANGE,-706.95,False,Motor,London,Aggregator
CLM-0014186,MOT-LON-AGG,Theft,2024-10-26,2024-11-16,2025-09-12,11,PAYMENT,819.94,False,Motor,London,Aggregator
CLM-0014186,MOT-LON-AGG,Theft,2024-10-26,2024-11-16,2025-09-12,11,RESERVE_CHANGE,-819.94,False,Motor,London,Aggregator
CLM-0014187,MOT-LON-AGG,Windscreen,2024-05-31,2024-06-07,2024-06-07,0,RESERVE_CHANGE,1334.22,False,Motor,London,Aggregator
CLM-0014187,MOT-LON-AGG,Windscreen,2024-05-31,2024-06-07,2024-08-06,3,PAYMENT,350.82,False,Motor,London,Aggregator
CLM-0014187,MOT-LON-AGG,Windscreen,2024-05-31,2024-06-07,2024-08-06,3,RESERVE_CHANGE,-163.81,False,Motor,London,Aggregator
CLM-0014187,MOT-LON-AGG,Windscreen,2024-05-31,2024-06-07,2025-05-03,12,PAYMENT,1170.41,False,Motor,London,Aggregator
CLM-0014187,MOT-LON-AGG,Windscreen,2024-05-31,2024-06-07,2025-05-03,12,RESERVE_CHANGE,-1170.41,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2024-11-11,0,RESERVE_CHANGE,3165.91,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2024-12-11,1,PAYMENT,328.97,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2024-12-11,1,RESERVE_CHANGE,-841.91,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2025-03-11,4,PAYMENT,1259.13,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2025-03-11,4,RESERVE_CHANGE,-1259.13,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2025-05-10,6,PAYMENT,581.63,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2025-05-10,6,RESERVE_CHANGE,-581.63,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2025-11-06,12,PAYMENT,483.24,False,Motor,London,Aggregator
CLM-0014188,MOT-LON-AGG,TP_Injury,2024-11-09,2024-11-11,2025-11-06,12,RESERVE_CHANGE,-483.24,False,Motor,London,Aggregator
CLM-0014189,MOT-LON-AGG,Windscreen,2024-08-18,2024-08-27,2024-08-27,0,RESERVE_CHANGE,1525.58,False,Motor,London,Aggregator
CLM-0014189,MOT-LON-AGG,Windscreen,2024-08-18,2024-08-27,2024-10-26,2,PAYMENT,203.64,False,Motor,London,Aggregator
CLM-0014189,MOT-LON-AGG,Windscreen,2024-08-18,2024-08-27,2024-10-26,2,RESERVE_CHANGE,42.49,False,Motor,London,Aggregator
CLM-0014189,MOT-LON-AGG,Windscreen,2024-08-18,2024-08-27,2025-01-24,5,PAYMENT,1568.07,False,Motor,London,Aggregator
CLM-0014189,MOT-LON-AGG,Windscreen,2024-08-18,2024-08-27,2025-01-24,5,RESERVE_CHANGE,-1568.07,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2024-12-31,0,RESERVE_CHANGE,9881.6,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-03-31,3,PAYMENT,1331.52,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-03-31,3,RESERVE_CHANGE,-1640.29,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-04-30,4,PAYMENT,1353.27,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-04-30,4,RESERVE_CHANGE,-1353.27,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-05-30,5,PAYMENT,3000.53,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-05-30,5,RESERVE_CHANGE,-3000.53,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-07-29,7,PAYMENT,2739.46,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-07-29,7,RESERVE_CHANGE,-2739.46,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-07-29,7,PAYMENT,50.7,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-07-29,7,RESERVE_CHANGE,-50.7,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-09-27,9,PAYMENT,239.86,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-09-27,9,RESERVE_CHANGE,-239.86,False,Motor,London,Aggregator
CLM-0014190,MOT-LON-AGG,AD,2024-12-30,2024-12-31,2025-11-10,11,RESERVE_CHANGE,-857.49,False,Motor,London,Aggregator
CLM-0014191,MOT-LON-AGG,AD,2024-07-02,2024-07-08,2024-07-08,0,RESERVE_CHANGE,6622.07,False,Motor,London,Aggregator
CLM-0014191,MOT-LON-AGG,AD,2024-07-02,2024-07-08,2024-12-05,5,PAYMENT,2500.98,False,Motor,London,Aggregator
CLM-0014191,MOT-LON-AGG,AD,2024-07-02,2024-07-08,2024-12-05,5,RESERVE_CHANGE,-3159.47,False,Motor,London,Aggregator
CLM-0014191,MOT-LON-AGG,AD,2024-07-02,2024-07-08,2025-03-05,8,PAYMENT,463.38,False,Motor,London,Aggregator
CLM-0014191,MOT-LON-AGG,AD,2024-07-02,2024-07-08,2025-03-05,8,RESERVE_CHANGE,-463.38,False,Motor,London,Aggregator
CLM-0014191,MOT-LON-AGG,AD,2024-07-02,2024-07-08,2025-10-31,15,PAYMENT,794.77,False,Motor,London,Aggregator
CLM-0014191,MOT-LON-AGG,AD,2024-07-02,2024-07-08,2025-10-31,15,RESERVE_CHANGE,-794.77,False,Motor,London,Aggregator
CLM-0014191,MOT-LON-AGG,AD,2024-07-02,2024-07-08,2025-12-22,17,RESERVE_CHANGE,-2204.45,False,Motor,London,Aggregator
CLM-0014192,MOT-LON-AGG,AD,2024-05-22,2024-05-22,2024-05-22,0,RESERVE_CHANGE,6844.24,False,Motor,London,Aggregator
CLM-0014192,MOT-LON-AGG,AD,2024-05-22,2024-05-22,2024-07-21,2,PAYMENT,6716.17,False,Motor,London,Aggregator
CLM-0014192,MOT-LON-AGG,AD,2024-05-22,2024-05-22,2024-07-21,2,RESERVE_CHANGE,-6844.24,False,Motor,London,Aggregator
CLM-0014193,MOT-LON-AGG,AD,2024-05-28,2024-06-12,2024-06-12,0,RESERVE_CHANGE,2055.16,False,Motor,London,Aggregator
CLM-0014193,MOT-LON-AGG,AD,2024-05-28,2024-06-12,2024-06-12,1,PAYMENT,1267.71,False,Motor,London,Aggregator
CLM-0014193,MOT-LON-AGG,AD,2024-05-28,2024-06-12,2024-06-12,1,RESERVE_CHANGE,-1604.26,False,Motor,London,Aggregator
CLM-0014193,MOT-LON-AGG,AD,2024-05-28,2024-06-12,2025-04-08,11,PAYMENT,450.89,False,Motor,London,Aggregator
CLM-0014193,MOT-LON-AGG,AD,2024-05-28,2024-06-12,2025-04-08,11,RESERVE_CHANGE,-450.89,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2024-11-14,0,RESERVE_CHANGE,1538.17,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-02-12,3,PAYMENT,60.84,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-02-12,3,RESERVE_CHANGE,-20.44,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-02-12,3,RECOVERY,-7.67,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-02-12,3,PAYMENT,804.77,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-02-12,3,RESERVE_CHANGE,-804.77,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-06-12,7,PAYMENT,12.23,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-06-12,7,RESERVE_CHANGE,-12.23,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-06-12,7,PAYMENT,300.98,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-06-12,7,RESERVE_CHANGE,-300.98,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-10-10,11,PAYMENT,6.33,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-10-10,11,RESERVE_CHANGE,-6.33,False,Motor,London,Aggregator
CLM-0014194,MOT-LON-AGG,Windscreen,2024-11-11,2024-11-14,2025-11-26,12,RESERVE_CHANGE,-393.43,False,Motor,London,Aggregator
CLM-0014195,MOT-LON-AGG,AD,2024-09-06,2024-09-18,2024-09-18,0,RESERVE_CHANGE,2266.38,False,Motor,London,Aggregator
CLM-0014195,MOT-LON-AGG,AD,2024-09-06,2024-09-18,2025-10-13,13,PAYMENT,546.79,False,Motor,London,Aggregator
CLM-0014195,MOT-LON-AGG,AD,2024-09-06,2024-09-18,2025-10-13,13,RESERVE_CHANGE,-772.76,False,Motor,London,Aggregator
CLM-0014195,MOT-LON-AGG,AD,2024-09-06,2024-09-18,2025-11-05,14,RESERVE_CHANGE,-1493.62,False,Motor,London,Aggregator
CLM-0014196,MOT-LON-AGG,TP_Damage,2024-10-17,2024-11-04,2024-11-04,0,RESERVE_CHANGE,5364.34,False,Motor,London,Aggregator
CLM-0014196,MOT-LON-AGG,TP_Damage,2024-10-17,2024-11-04,2025-04-03,6,PAYMENT,1440.02,False,Motor,London,Aggregator
CLM-0014196,MOT-LON-AGG,TP_Damage,2024-10-17,2024-11-04,2025-04-03,6,RESERVE_CHANGE,-2506.97,False,Motor,London,Aggregator
CLM-0014196,MOT-LON-AGG,TP_Damage,2024-10-17,2024-11-04,2025-07-02,9,PAYMENT,2857.38,False,Motor,London,Aggregator
CLM-0014196,MOT-LON-AGG,TP_Damage,2024-10-17,2024-11-04,2025-07-02,9,RESERVE_CHANGE,-2857.38,False,Motor,London,Aggregator
CLM-0014197,MOT-LON-AGG,Theft,2024-04-14,2024-04-16,2024-04-16,0,RESERVE_CHANGE,3341.89,False,Motor,London,Aggregator
CLM-0014197,MOT-LON-AGG,Theft,2024-04-14,2024-04-16,2024-06-21,2,RESERVE_CHANGE,-3341.89,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2024-06-10,0,RESERVE_CHANGE,6354.07,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2024-07-10,2,PAYMENT,891.99,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2024-07-10,2,RESERVE_CHANGE,-1661.67,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2024-09-08,4,PAYMENT,210.45,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2024-09-08,4,RESERVE_CHANGE,-210.45,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2024-11-07,6,PAYMENT,979.98,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2024-11-07,6,RESERVE_CHANGE,-979.98,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2024-11-07,6,RECOVERY,-101.19,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2025-04-06,11,PAYMENT,836.95,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2025-04-06,11,RESERVE_CHANGE,-836.95,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2025-06-05,13,PAYMENT,62.44,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2025-06-05,13,RESERVE_CHANGE,-62.44,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2025-11-02,18,PAYMENT,2602.58,False,Motor,London,Aggregator
CLM-0014198,MOT-LON-AGG,TP_Injury,2024-05-30,2024-06-10,2025-11-02,18,RESERVE_CHANGE,-2602.58,False,Motor,London,Aggregator
CLM-0014199,MOT-LON-AGG,TP_Injury,2024-06-14,2024-06-14,2024-06-14,0,RESERVE_CHANGE,2738.98,False,Motor,London,Aggregator
CLM-0014199,MOT-LON-AGG,TP_Injury,2024-06-14,2024-06-14,2025-10-07,16,PAYMENT,2372.68,False,Motor,London,Aggregator
CLM-0014199,MOT-LON-AGG,TP_Injury,2024-06-14,2024-06-14,2025-10-07,16,RESERVE_CHANGE,-2738.98,False,Motor,London,Aggregator
CLM-0014200,MOT-LON-AGG,TP_Damage,2024-05-08,2024-05-14,2024-05-14,0,RESERVE_CHANGE,1699.74,False,Motor,London,Aggregator
CLM-0014200,MOT-LON-AGG,TP_Damage,2024-05-08,2024-05-14,2024-10-11,5,PAYMENT,1518.17,False,Motor,London,Aggregator
CLM-0014200,MOT-LON-AGG,TP_Damage,2024-05-08,2024-05-14,2024-10-11,5,RESERVE_CHANGE,-1699.74,False,Motor,London,Aggregator
CLM-0014200,MOT-LON-AGG,TP_Damage,2024-05-08,2024-05-14,2024-10-11,5,RECOVERY,-340.37,False,Motor,London,Aggregator
CLM-0014201,MOT-LON-AGG,Windscreen,2024-08-14,2024-09-12,2024-09-12,0,RESERVE_CHANGE,9076.94,False,Motor,London,Aggregator
CLM-0014201,MOT-LON-AGG,Windscreen,2024-08-14,2024-09-12,2025-02-09,6,PAYMENT,1358.71,False,Motor,London,Aggregator
CLM-0014201,MOT-LON-AGG,Windscreen,2024-08-14,2024-09-12,2025-02-09,6,RESERVE_CHANGE,-1941.85,False,Motor,London,Aggregator
CLM-0014201,MOT-LON-AGG,Windscreen,2024-08-14,2024-09-12,2025-05-10,9,PAYMENT,2491.22,False,Motor,London,Aggregator
CLM-0014201,MOT-LON-AGG,Windscreen,2024-08-14,2024-09-12,2025-05-10,9,RESERVE_CHANGE,-2491.22,False,Motor,London,Aggregator
CLM-0014201,MOT-LON-AGG,Windscreen,2024-08-14,2024-09-12,2025-07-21,11,RESERVE_CHANGE,-4643.87,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2024-10-18,0,RESERVE_CHANGE,3586.54,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-02-15,4,PAYMENT,1199.56,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-02-15,4,RESERVE_CHANGE,-888.11,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-03-17,5,PAYMENT,1177.79,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-03-17,5,RESERVE_CHANGE,-1177.79,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-05-16,7,PAYMENT,429.68,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-05-16,7,RESERVE_CHANGE,-429.68,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-06-15,8,PAYMENT,382.55,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-06-15,8,RESERVE_CHANGE,-382.55,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-07-15,9,PAYMENT,65.14,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-07-15,9,RESERVE_CHANGE,-65.14,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-11-12,13,PAYMENT,574.76,False,Motor,London,Aggregator
CLM-0014202,MOT-LON-AGG,TP_Damage,2024-10-10,2024-10-18,2025-11-12,13,RESERVE_CHANGE,-574.76,False,Motor,London,Aggregator
CLM-0014203,MOT-LON-AGG,Theft,2024-10-29,2024-11-12,2024-11-12,0,RESERVE_CHANGE,8177.83,False,Motor,London,Aggregator
CLM-0014203,MOT-LON-AGG,Theft,2024-10-29,2024-11-12,2025-03-12,5,PAYMENT,2916.18,False,Motor,London,Aggregator
CLM-0014203,MOT-LON-AGG,Theft,2024-10-29,2024-11-12,2025-03-12,5,RESERVE_CHANGE,-2248.8,False,Motor,London,Aggregator
